"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"274",2015-04-26,413926,"Miller Park",32,69,"Roof Closed","0 mph, None",32758,13:10:00,"3:03","2015/04/26/slnmlb-milmlb-1","R","mlb","Tim O'Driscoll","April 26, 2015","F",104,"P","kmke","47","29.29","56","1:52 PM"
"275",2015-04-26,413927,"Angel Stadium of Anaheim",1,70,"Sunny","3 mph, Out To RF",35053,12:37:00,"4:13","2015/04/26/texmlb-anamlb-1","R","mlb","Ed Munson","April 26, 2015","F",103,"P","ksna","69","29.92","53","12:53 PM"
"276",2015-04-26,413919,"O.co Coliseum",10,65,"Partly Cloudy","6 mph, Out To RF",22080,13:07:00,"3:11","2015/04/26/houmlb-oakmlb-1","R","mlb","Art Santo Domingo","April 26, 2015","F",103,"P","koak","66","30.11","48","1:53 PM"
"277",2015-04-26,413921,"Petco Park",2680,66,"Partly Cloudy","11 mph, L To R",43256,13:11:00,"2:30","2015/04/26/lanmlb-sdnmlb-1","R","mlb","Jack Murray","April 26, 2015","F",104,"P","ksan","68","29.96","50","1:51 PM"
"278",2015-04-26,413922,"Safeco Field",680,56,"Overcast","0 mph, None",35242,13:09:00,"3:40","2015/04/26/minmlb-seamlb-1","R","mlb","Eric Radovich","April 26, 2015","F",103,"P","kbfi","58","30.22","51","1:53 PM"
"279",2015-04-26,413924,"Chase Field",15,72,"Partly Cloudy","5 mph, Varies",32353,13:10:00,"3:18","2015/04/26/pitmlb-arimlb-1","R","mlb","Rodney Johnson","April 26, 2015","F",104,"P","kphx","69","28.60","45","1:51 PM"
"280",2015-05-23,413925,"Coors Field",19,45,"Overcast","6 mph, In From CF",30180,21:07:00,"2:45 (:58 delay)","2015/05/23/sfnmlb-colmlb-2","R","mlb","Dave Einspahr","Att","F",104,"P","kden","46","24.51","86","9:19 PM"
"281",2015-04-26,413923,"Yankee Stadium",3313,56,"Cloudy","5 mph, R To L",47510,20:08:00,"2:45","2015/04/26/nynmlb-nyamlb-1","R","mlb","Jordan Sprechman","April 26, 2015","F",103,"P","klga","56","29.65","36","8:51 PM"
"282",2015-04-27,413934,"Progressive Field",5,44,"Cloudy","13 mph, L To R",9668,18:10:00,"3:22","2015/04/27/kcamlb-clemlb-1","R","mlb","Bob Maver","April 27, 2015","F",103,"P","kcle","44","29.20","68","6:51 PM"
"283",2015-04-27,413942,"Fenway Park",3,49,"Cloudy","15 mph, L To R",34739,18:43:00,"2:48 (:33 delay)","2015/04/27/tormlb-bosmlb-1","R","mlb","Bob Ellis","April 27, 2015","F",103,"P","kbos","52","29.56","69","6:54 PM"
"284",2015-05-28,413930,"Oriole Park at Camden Yards",2,84,"Cloudy","4 mph, R To L",NA,13:08:00,"2:51","2015/05/28/chamlb-balmlb-1","R","mlb","Jim Henneman","Batters faced","F",103,"P","kbwi","88","30.00","43","1:54 PM"
"285",2015-04-27,413941,"Yankee Stadium",3313,58,"Cloudy","5 mph, Out To RF",34590,19:08:00,"2:59","2015/04/27/tbamlb-nyamlb-1","R","mlb","Jordan Sprechman","April 27, 2015","F",103,"P","klga","57","29.64","42","7:51 PM"
"286",2015-04-27,413935,"Great American Ball Park",2602,59,"Cloudy","13 mph, L To R",17167,19:11:00,"3:02","2015/04/27/milmlb-cinmlb-1","R","mlb","Mike Cameron","April 27, 2015","F",104,"P","kluk","55","29.49","53","7:53 PM"
"287",2015-04-27,413936,"Marlins Park",4169,78,"Roof Closed","0 mph, None",18547,19:11:00,"1:58","2015/04/27/nynmlb-miamlb-1","R","mlb","Brennan McDonald","April 27, 2015","F",104,"P","kmia","81","29.80","62","7:53 PM"
"288",2015-04-27,413943,"Turner Field",16,64,"Overcast","11 mph, L To R",16658,19:10:00,"3:08","2015/04/27/wasmlb-atlmlb-1","R","mlb","Jack Wilkinson","April 27, 2015","F",104,"P","katl","63","28.76","43","7:52 PM"
"289",2015-04-27,413938,"Wrigley Field",17,43,"Partly Cloudy","10 mph, L To R",29159,19:05:00,"2:20","2015/04/27/pitmlb-chnmlb-1","R","mlb","Don Friske","April 27, 2015","F",104,"P","kord","47","29.39","56","7:51 PM"
"290",2015-04-27,413939,"Globe Life Park in Arlington",13,62,"Cloudy","10 mph, L To R",19748,20:00:00,"2:47 (:55 delay)","2015/04/27/seamlb-texmlb-1","R","mlb","Steve Weller","April 27, 2015","F",103,"P","kdfw","59","29.19","93","8:53 PM"
"291",2015-04-27,413932,"Target Field",3312,69,"Clear","6 mph, In From LF",18054,19:12:00,"3:17","2015/04/27/detmlb-minmlb-1","R","mlb","Stew Thornley","April 27, 2015","F",103,"P","kmsp","65","29.23","21","7:53 PM"
"292",2015-04-27,413937,"Busch Stadium",2889,62,"Partly Cloudy","16 mph, In From CF",40052,19:16:00,"2:32","2015/04/27/phimlb-slnmlb-1","R","mlb","Gary Mueller","April 27, 2015","F",104,"P","kstl","62","29.43","37","7:51 PM"
