"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"19",2016-05-10,447359,"Marlins Park",4169,82,"Partly Cloudy","15 mph, In From LF",17225,19:11:00,"3:17","2016/05/10/milmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P","kmia","79","30.11","62","7:53 PM"
"20",2016-05-10,447361,"Fenway Park",3,70,"Partly Cloudy","10 mph, L To R",32167,19:10:00,"3:07","2016/05/10/oakmlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","67","30.04","28","7:54 PM"
"21",2016-05-10,447362,"Turner Field",16,78,"Partly Cloudy","12 mph, Out To LF",14490,19:10:00,"2:33","2016/05/10/phimlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","77","29.01","56","7:52 PM"
"22",2016-09-17,447363,"Great American Ball Park",2602,77,"Overcast","16 mph, In From RF",17226,13:12:00,"3:20 (1:02 delay)","2016/09/17/pitmlb-cinmlb-1","R","mlb","Mike Cameron","Att","F",104,"P","kluk","76","29.50","76","1:53 PM"
"23",2016-05-10,447355,"Globe Life Park in Arlington",13,85,"Overcast","16 mph, R To L",25804,19:07:00,"3:22 (1:18 delay)","2016/05/10/chamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","86","29.17","61","7:36 PM"
"24",2016-05-10,447364,"Wrigley Field",17,54,"Overcast","2 mph, In From RF",34680,19:07:00,"3:13","2016/05/10/sdnmlb-chnmlb-1","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","58","29.21","90","7:51 PM"
"25",2016-05-10,447354,"Target Field",3312,57,"Overcast","12 mph, R To L",21586,19:11:00,"3:01","2016/05/10/balmlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","53","29.11","83","7:53 PM"
"26",2016-05-10,447356,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",23976,19:10:00,"2:38","2016/05/10/clemlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P","khou","78","29.85","79","7:53 PM"
"27",2016-05-10,447353,"Coors Field",19,55,"Partly Cloudy","8 mph, R To L",23363,18:41:00,"3:08","2016/05/10/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","51","24.51","68","6:53 PM"
"28",2016-05-10,447365,"Angel Stadium of Anaheim",1,67,"Clear","9 mph, R To L",30679,19:09:00,"2:57","2016/05/10/slnmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","62","29.91","78","7:53 PM"
"29",2016-05-10,447360,"Dodger Stadium",22,63,"Clear","6 mph, Out To CF",38858,19:10:00,"2:52","2016/05/10/nynmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","62","29.12","72","7:53 PM"
"30",2016-05-10,447366,"Safeco Field",680,74,"Clear","2 mph, Out To RF",16013,19:10:00,"2:46","2016/05/10/tbamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","69","30.13","30","7:53 PM"
"31",2016-05-10,447367,"AT&T Park",2395,59,"Clear","13 mph, Out To CF",41464,19:15:00,"2:29","2016/05/10/tormlb-sfnmlb-1","R","mlb","David Feldman","Att","F",104,"P","ksfo","56","29.95","93","7:56 PM"
"32",2016-05-11,447379,"Wrigley Field",17,52,"Cloudy","4 mph, L To R",37828,19:06:00,"2:45","2016/05/11/sdnmlb-chnmlb-2","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","63","29.25","81","7:51 PM"
"33",2016-05-11,447369,"Target Field",3312,56,"Cloudy","8 mph, Out To LF",25094,12:10:00,"2:54","2016/05/11/balmlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","53","29.11","86","12:22 PM"
"34",2016-05-11,447370,"Globe Life Park in Arlington",13,85,"Sunny","12 mph, L To R",29023,13:07:00,"3:07","2016/05/11/chamlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","86","29.30","48","1:53 PM"
"35",2016-05-11,447371,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",24453,13:10:00,"5:09","2016/05/11/clemlb-houmlb-1","R","mlb","Rick Blount","Att","F",103,"P","khou","86","29.95","59","1:53 PM"
"36",2016-05-11,447368,"Coors Field",19,56,"Partly Cloudy","14 mph, Out To LF",34890,13:09:00,"3:19","2016/05/11/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","56","24.69","45","1:53 PM"
"37",2016-05-11,447381,"Safeco Field",680,67,"Sunny","5 mph, Out To CF",23000,12:40:00,"4:01","2016/05/11/tbamlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P","kbfi","77","30.01","29","12:53 PM"
"38",2016-05-11,447382,"AT&T Park",2395,62,"Partly Cloudy","10 mph, Out To CF",41372,12:45:00,"4:28","2016/05/11/tormlb-sfnmlb-1","R","mlb","Jim Young","Att","F",104,"P","ksfo","63","30.03","78","12:56 PM"
"39",2016-05-11,447372,"Nationals Park",3309,61,"Cloudy","4 mph, In From RF",35695,19:06:00,"2:38","2016/05/11/detmlb-wasmlb-1","R","mlb","Benjamin Trittipoe","Att","F",104,"P","kdca","60","30.12","86","7:52 PM"
"40",2016-05-11,447373,"Yankee Stadium",3313,70,"Partly Cloudy","14 mph, Out To LF",31226,19:09:00,"3:18","2016/05/11/kcamlb-nyamlb-1","R","mlb","Howie Karpin","Att","F",103,"P","klga","68","30.08","35","7:51 PM"
"41",2016-05-11,447374,"Marlins Park",4169,81,"Partly Cloudy","16 mph, L To R",19893,19:10:00,"2:29","2016/05/11/milmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P","kmia","79","30.11","58","7:53 PM"
"42",2016-05-11,447376,"Fenway Park",3,63,"Clear","7 mph, Out To LF",33283,19:10:00,"3:17","2016/05/11/oakmlb-bosmlb-1","R","mlb","Bob Ellis","Att","F",103,"P","kbos","61","30.04","58","7:54 PM"
"43",2016-05-11,447377,"Turner Field",16,85,"Partly Cloudy","7 mph, L To R",13760,19:10:00,"2:20","2016/05/11/phimlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","81","29.00","52","7:52 PM"
"44",2016-05-11,447378,"Great American Ball Park",2602,79,"Cloudy","3 mph, R To L",14694,19:09:00,"3:04","2016/05/11/pitmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P","kluk","74","29.49","85","7:53 PM"
"45",2016-05-11,447380,"Angel Stadium of Anaheim",1,69,"Clear","8 mph, Out To CF",33378,19:08:00,"3:00","2016/05/11/slnmlb-anamlb-1","R","mlb","Mel Franks","Att","F",103,"P","ksna","63","29.92","75","7:53 PM"
"46",2016-05-11,447375,"Dodger Stadium",22,63,"Clear","8 mph, L To R",40970,19:10:00,"3:04","2016/05/11/nynmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","63","29.14","72","7:53 PM"
"47",2016-05-12,447383,"Oriole Park at Camden Yards",2,65,"Cloudy","4 mph, Out To LF",14918,19:07:00,"3:16","2016/05/12/detmlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P","kbwi","64","29.86","80","7:54 PM"
"48",2016-05-12,447385,"Yankee Stadium",3313,73,"Clear","6 mph, In From RF",35944,19:08:00,"2:45","2016/05/12/kcamlb-nyamlb-1","R","mlb","Howie Karpin","Att","F",103,"P","klga","68","30.00","43","7:51 PM"
"49",2016-05-12,447384,"Fenway Park",3,62,"Partly Cloudy","7 mph, In From RF",34982,19:10:00,"2:56","2016/05/12/houmlb-bosmlb-1","R","mlb","Charlie Scoggins","Att","F",103,"P","kbos","65","30.00","43","7:54 PM"
"50",2016-05-12,447387,"Turner Field",16,75,"Cloudy","9 mph, L To R",15643,19:20:00,"3:14 (:10 delay)","2016/05/12/phimlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","72","28.94","78","7:52 PM"
"51",2016-05-12,447388,"Miller Park",32,67,"Partly Cloudy","9 mph, Out To LF",17374,19:10:00,"2:51","2016/05/12/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","63","29.14","50","7:52 PM"
"52",2016-05-12,447389,"Chase Field",15,98,"Clear","10 mph, In From LF",19461,18:40:00,"3:13","2016/05/12/sfnmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","98","28.68","7","6:51 PM"
"53",2016-05-12,447390,"Angel Stadium of Anaheim",1,68,"Clear","7 mph, Out To CF",35413,19:08:00,"3:56","2016/05/12/slnmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","61","29.92","81","7:53 PM"
"54",2016-05-12,447386,"Dodger Stadium",22,65,"Clear","6 mph, Out To RF",41765,19:10:00,"2:13","2016/05/12/nynmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","67","29.12","66","7:53 PM"
"55",2016-05-13,447401,"Wrigley Field",17,65,"Partly Cloudy","11 mph, Out To RF",37479,13:20:00,"2:55","2016/05/13/pitmlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","65","29.26","45","1:51 PM"
"56",2016-05-13,447392,"Yankee Stadium",3313,62,"Drizzle","1 mph, Varies",34264,19:08:00,"2:45","2016/05/13/chamlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","63","29.74","100","7:17 PM"
"57",2016-05-13,447393,"Citizens Bank Park",2681,68,"Cloudy","6 mph, L To R",22230,19:09:00,"2:37","2016/05/13/cinmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","68","29.79","76","7:54 PM"
"58",2016-05-13,447394,"Oriole Park at Camden Yards",2,75,"Clear","4 mph, Out To RF",30488,19:07:00,"2:39","2016/05/13/detmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","71","29.66","53","7:54 PM"
"59",2016-05-13,447397,"Nationals Park",3309,74,"Clear","12 mph, L To R",28232,19:08:00,"3:19","2016/05/13/miamlb-wasmlb-1","R","mlb","Dave Matheson","Att","F",104,"P","kdca","75","29.82","38","7:52 PM"
"60",2016-05-13,447395,"Fenway Park",3,65,"Cloudy","12 mph, Out To CF",33148,19:10:00,"3:49","2016/05/13/houmlb-bosmlb-1","R","mlb","Charlie Scoggins","Att","F",103,"P","kbos","63","29.72","94","7:43 PM"
"61",2016-05-13,447398,"Progressive Field",5,62,"Clear","11 mph, L To R",17803,19:10:00,"3:07","2016/05/13/minmlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","64","29.08","52","7:51 PM"
"62",2016-05-13,447400,"Tropicana Field",12,72,"Dome","0 mph, None",14604,19:10:00,"3:07","2016/05/13/oakmlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","79","30.00","72","7:53 PM"
"63",2016-05-13,447405,"Globe Life Park in Arlington",13,82,"Clear","9 mph, Out To LF",40344,19:07:00,"2:38","2016/05/13/tormlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","78","29.37","48","7:53 PM"
"64",2016-05-13,447402,"Miller Park",32,67,"Roof Closed","0 mph, None",35291,19:10:00,"2:56","2016/05/13/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","49","29.12","86","7:44 PM"
"65",2016-05-13,447391,"Kauffman Stadium",7,62,"Cloudy","21 mph, L To R",33132,19:15:00,"2:45","2016/05/13/atlmlb-kcamlb-1","R","mlb","David Boyce","Att","F",103,"P","kmci","56","28.99","69","7:53 PM"
"66",2016-05-13,447399,"Coors Field",19,56,"Cloudy","8 mph, R To L",38712,18:42:00,"2:48","2016/05/13/nynmlb-colmlb-1","R","mlb","Dave Plati","Att","F",104,"P","kden","54","24.80","55","6:53 PM"
"67",2016-05-13,447403,"Chase Field",15,101,"Clear","9 mph, Varies",21753,18:40:00,"3:00","2016/05/13/sfnmlb-arimlb-1","R","mlb","Rodney Johnson","Att","F",104,"P","kphx","99","28.63","8","6:51 PM"
"68",2016-05-13,447396,"Safeco Field",680,76,"Cloudy","2 mph, Out To CF",34579,19:10:00,"3:41","2016/05/13/anamlb-seamlb-1","R","mlb","Dan Peterson","Att","F",103,"P","kbfi","76","29.85","40","7:53 PM"
"69",2016-05-13,447404,"Dodger Stadium",22,67,"Partly Cloudy","7 mph, Out To RF",46716,19:10:00,"3:01","2016/05/13/slnmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","63","29.13","78","7:53 PM"
"70",2016-05-14,447412,"Nationals Park",3309,62,"Partly Cloudy","7 mph, Out To RF",30019,19:05:00,"2:55","2016/05/14/miamlb-wasmlb-2","R","mlb","Dave Matheson","Att","F",104,"P","kdca","64","29.70","78","7:33 PM"
"71",2016-05-14,447407,"Yankee Stadium",3313,70,"Partly Cloudy","11 mph, R To L",39691,13:08:00,"2:24","2016/05/14/chamlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","71","29.68","47","1:51 PM"
"72",2016-05-14,447410,"Fenway Park",3,73,"Sunny","12 mph, Out To RF",37430,13:07:00,"4:13","2016/05/14/houmlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","77","29.62","33","1:54 PM"
"73",2016-05-14,447416,"Wrigley Field",17,44,"Overcast","17 mph, L To R",40953,13:20:00,"2:42","2016/05/14/pitmlb-chnmlb-1","R","mlb","Allan Spear","Att","F",104,"P","kord","46","29.29","50","1:51 PM"
"74",2016-05-14,447413,"Progressive Field",5,50,"Overcast","17 mph, In From LF",15428,16:11:00,"3:08","2016/05/14/minmlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","49","29.03","61","4:51 PM"
"75",2016-05-14,447415,"Tropicana Field",12,72,"Dome","0 mph, None",28158,18:10:00,"2:36","2016/05/14/oakmlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","82","29.96","47","6:53 PM"
"76",2016-05-14,447408,"Citizens Bank Park",2681,64,"Rain","7 mph, Out To CF",29535,19:43:00,"2:45 (:38 delay)","2016/05/14/cinmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","59","29.66","81","7:54 PM"
"77",2016-05-14,447409,"Oriole Park at Camden Yards",2,62,"Partly Cloudy","6 mph, Out To RF",32174,19:07:00,"2:44","2016/05/14/detmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","62","29.54","67","7:54 PM"
"78",2016-05-14,447417,"Miller Park",32,66,"Roof Closed","0 mph, None",28896,18:10:00,"5:04","2016/05/14/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","44","29.25","49","6:52 PM"
"79",2016-05-14,447406,"Kauffman Stadium",7,60,"Clear","12 mph, L To R",36541,18:17:00,"2:43","2016/05/14/atlmlb-kcamlb-1","R","mlb","David Boyce","Att","F",103,"P","kmci","58","29.06","36","6:53 PM"
"80",2016-05-14,447420,"Globe Life Park in Arlington",13,71,"Clear","10 mph, L To R",47115,19:09:00,"3:01","2016/05/14/tormlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","67","29.44","51","7:53 PM"
"81",2016-05-14,447414,"Coors Field",19,49,"Overcast","8 mph, In From RF",34362,18:11:00,"3:11","2016/05/14/nynmlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","49","24.66","64","6:53 PM"
"82",2016-05-14,447418,"Chase Field",15,77,"Roof Closed","0 mph, None",32448,17:10:00,"3:05","2016/05/14/sfnmlb-arimlb-1","R","mlb","Rodney Johnson","Att","F",104,"P","kphx","99","28.49","12","5:51 PM"
"83",2016-05-14,447411,"Safeco Field",680,62,"Roof Closed","0 mph, None",42038,18:10:00,"3:29","2016/05/14/anamlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P","kbfi","59","29.95","78","6:53 PM"
"84",2016-05-14,447419,"Dodger Stadium",22,67,"Partly Cloudy","5 mph, L To R",48459,18:09:00,"2:45","2016/05/14/slnmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","61","29.08","78","6:53 PM"
"85",2016-05-15,447422,"Yankee Stadium",3313,55,"Cloudy","16 mph, Out To LF",41979,13:09:00,"3:36","2016/05/15/chamlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","56","29.75","42","1:51 PM"
"86",2016-05-15,447428,"Progressive Field",5,45,"Cloudy","20 mph, L To R",13236,13:11:00,"2:39","2016/05/15/minmlb-clemlb-1","R","mlb","Adam Liberman","Att","F",103,"P","kcle","45","29.20","53","1:51 PM"
"87",2016-05-15,447430,"Tropicana Field",12,72,"Dome","0 mph, None",19545,13:10:00,"3:05","2016/05/15/oakmlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","85","30.04","53","1:53 PM"
"88",2016-05-15,447423,"Citizens Bank Park",2681,54,"Cloudy","23 mph, L To R",27869,13:39:00,"3:52","2016/05/15/cinmlb-phimlb-1","R","mlb","Jay Dunn","Att","F",104,"P","kphl","57","29.85","33","1:54 PM"
"89",2016-05-15,447424,"Oriole Park at Camden Yards",2,54,"Partly Cloudy","7 mph, Out To RF",37890,13:38:00,"3:38","2016/05/15/detmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","56","29.75","33","1:54 PM"
"90",2016-05-15,447425,"Fenway Park",3,58,"Partly Cloudy","25 mph, Out To RF",35736,13:34:00,"3:40","2016/05/15/houmlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","60","29.58","30","1:54 PM"
"91",2016-05-15,447427,"Nationals Park",3309,59,"Partly Cloudy","21 mph, Out To RF",36786,13:35:00,"3:03","2016/05/15/miamlb-wasmlb-1","R","mlb","Dave Matheson","Att","F",104,"P","kdca","57","29.93","32","1:52 PM"
"92",2016-05-15,447432,"Miller Park",32,67,"Roof Closed","0 mph, None",26306,13:11:00,"2:46","2016/05/15/sdnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","52","29.33","32","1:52 PM"
"93",2016-05-15,447421,"Kauffman Stadium",7,66,"Partly Cloudy","3 mph, L To R",33861,13:18:00,"4:16","2016/05/15/atlmlb-kcamlb-1","R","mlb","David Boyce","Att","F",103,"P","kmci","64","29.08","31","1:53 PM"
"94",2016-05-15,447431,"Wrigley Field",17,45,"Sunny","11 mph, In From RF",40814,13:20:00,"2:55","2016/05/15/pitmlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","51","29.40","35","1:51 PM"
"95",2016-05-15,447435,"Globe Life Park in Arlington",13,72,"Overcast","9 mph, In From CF",41327,14:08:00,"3:29","2016/05/15/tormlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","72","29.44","55","2:53 PM"
"96",2016-05-15,447426,"Safeco Field",680,57,"Roof Closed","0 mph, None",40852,13:10:00,"2:55","2016/05/15/anamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","55","30.01","89","1:53 PM"
"97",2016-05-15,447429,"Coors Field",19,53,"Cloudy","5 mph, In From CF",36901,14:11:00,"2:32","2016/05/15/nynmlb-colmlb-1","R","mlb","Dave Plati","Att","F",104,"P","kden","55","24.47","55","2:25 PM"
"98",2016-05-15,447433,"Chase Field",15,74,"Roof Closed","0 mph, None",25007,13:10:00,"3:00","2016/05/15/sfnmlb-arimlb-1","R","mlb","Rodney Johnson","Att","F",104,"P","kphx","91","28.51","14","1:51 PM"
"99",2016-05-15,447434,"Dodger Stadium",22,68,"Partly Cloudy","10 mph, Out To CF",51350,17:09:00,"3:00","2016/05/15/slnmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","66","29.05","60","5:53 PM"
"100",2016-05-16,447438,"Progressive Field",5,64,"Partly Cloudy","16 mph, Out To RF",12184,18:10:00,"3:13","2016/05/16/cinmlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","63","29.29","35","6:51 PM"
"101",2016-05-16,447451,"Citizens Bank Park",2681,64,"Partly Cloudy","11 mph, L To R",28348,19:07:00,"3:07","2016/05/16/miamlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","64","30.14","27","7:54 PM"
"102",2016-05-16,447436,"PNC Park",31,62,"Partly Cloudy","10 mph, Out To LF",16905,19:09:00,"2:55","2016/05/16/atlmlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P","kpit","60","28.87","32","7:51 PM"
"103",2016-05-18,447437,"Kauffman Stadium",7,66,"Clear","6 mph, In From RF",23739,19:15:00,"3:06","2016/05/18/bosmlb-kcamlb-2","R","mlb","Max Utsler","Att","F",103,"P","kmci","63","29.06","48","7:53 PM"
"104",2016-05-16,447442,"Rogers Centre",14,68,"Roof Closed","0 mph, None",26516,19:07:00,"2:54","2016/05/16/tbamlb-tormlb-1","R","mlb","Roger Lajoie","Att","F",103,"P","cytz","50","29.73","76","7:54 PM"
"105",2016-05-16,447440,"Comerica Park",2394,60,"Cloudy","15 mph, R To L",25925,19:10:00,"2:48","2016/05/16/minmlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P","kdet","64","29.38","41","7:53 PM"
"106",2016-05-16,447441,"Chase Field",15,90,"Clear","9 mph, In From LF",32718,18:50:00,"3:00","2016/05/16/nyamlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","89","28.50","15","6:51 PM"
"107",2016-05-16,447443,"Oakland Coliseum",10,65,"Clear","12 mph, Out To RF",10068,19:07:00,"2:28","2016/05/16/texmlb-oakmlb-1","R","mlb","Jim Young","Att","F",103,"P","koak","62","29.90","67","7:53 PM"
"108",2016-05-16,447439,"Dodger Stadium",22,68,"Clear","6 mph, Out To RF",39583,19:10:00,"4:00","2016/05/16/anamlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","63","29.04","70","7:53 PM"
"109",2016-05-17,447447,"Progressive Field",5,57,"Partly Cloudy","6 mph, In From CF",13095,18:10:00,"3:19","2016/05/17/cinmlb-clemlb-1","R","mlb","Adam Liberman","Att","F",103,"P","kcle","58","29.32","65","6:51 PM"
"110",2016-05-17,447444,"PNC Park",31,60,"Cloudy","4 mph, In From LF",19400,19:09:00,"3:36","2016/05/17/atlmlb-pitmlb-1","R","mlb","Bob Webb","Att","F",104,"P","kpit","58","28.84","58","7:51 PM"
"111",2016-05-17,447455,"Oriole Park at Camden Yards",2,54,"Rain","3 mph, Out To LF",14477,19:07:00,"2:41","2016/05/17/seamlb-balmlb-1","R","mlb","Dennis Hetrick","Att","F",103,"P","kbwi","54","29.99","83","7:54 PM"
"112",2016-05-17,447466,"Citizens Bank Park",2681,54,"Rain","3 mph, R To L",18140,19:08:00,"2:53","2016/05/17/miamlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P","kphl","54","30.13","86","7:54 PM"
