"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"40",2015-09-13,415780,"Safeco Field",680,65,"Cloudy","1 mph, Varies",21840,13:11:00,"3:13","2015/09/13/colmlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","66","29.94","64","1:44 PM"
"41",2015-09-13,415784,"Chase Field",15,75,"Roof Closed","0 mph, None",36501,13:10:00,"2:56","2015/09/13/lanmlb-arimlb-1","R","mlb","Rodney Johnson","Att","F",104,"P","kphx","102","28.56","21","1:51 PM"
"42",2015-09-13,415783,"Oriole Park at Camden Yards",2,66,"Partly Cloudy","5 mph, L To R",22496,20:09:00,"2:37","2015/09/13/kcamlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","61","29.78","58","8:54 PM"
"43",2015-09-14,415794,"Oriole Park at Camden Yards",2,76,"Clear","5 mph, Out To RF",19666,19:08:00,"2:56","2015/09/14/bosmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","67","30.01","52","7:54 PM"
"44",2015-09-14,415804,"Citizens Bank Park",2681,74,"Clear","8 mph, L To R",15402,19:06:00,"3:54","2015/09/14/wasmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","74","30.16","34","7:54 PM"
"45",2015-09-14,415799,"Progressive Field",5,73,"Clear","8 mph, In From LF",10356,19:10:00,"3:21","2015/09/14/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","68","29.34","49","7:51 PM"
"46",2015-09-14,415800,"Citi Field",3289,74,"Clear","12 mph, L To R",27320,19:12:00,"2:50","2015/09/14/miamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","73","30.08","38","7:51 PM"
"47",2015-09-14,415801,"Tropicana Field",12,72,"Dome","0 mph, None",11940,19:10:00,"3:08","2015/09/14/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","85","30.05","63","7:53 PM"
"48",2015-09-14,415798,"Globe Life Park in Arlington",13,87,"Clear","12 mph, R To L",27772,19:08:00,"3:03","2015/09/14/houmlb-texmlb-1","R","mlb","Will Rudd","Att","F",103,"P","kdfw","83","29.34","29","7:53 PM"
"49",2015-09-14,415797,"Target Field",3312,82,"Partly Cloudy","15 mph, R To L",17833,19:11:00,"2:56","2015/09/14/detmlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","76","28.91","67","7:53 PM"
"50",2015-09-14,415802,"U.S. Cellular Field",4,77,"Clear","15 mph, R To L",12221,19:10:00,"5:09","2015/09/14/oakmlb-chamlb-1","R","mlb","Bob Rosenberg","Att","F",103,"P","kmdw","77","29.38","43","7:53 PM"
"51",2015-09-14,415803,"Chase Field",15,76,"Roof Closed","0 mph, None",15951,18:40:00,"3:29","2015/09/14/sdnmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","91","28.51","45","6:51 PM"
"52",2015-09-14,415793,"Safeco Field",680,62,"Overcast","1 mph, Varies",13681,19:10:00,"2:59","2015/09/14/anamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","61","29.72","50","7:53 PM"
"53",2015-09-14,415796,"Dodger Stadium",22,76,"Cloudy","6 mph, Out To RF",43731,19:10:00,"3:02","2015/09/14/colmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","74","28.99","73","7:53 PM"
"54",2015-09-14,415795,"AT&T Park",2395,62,"Drizzle","14 mph, R To L",41025,19:15:00,"2:52","2015/09/14/cinmlb-sfnmlb-1","R","mlb","David Bush","Att","F",104,"P","ksfo","62","29.77","80","7:56 PM"
"55",2015-09-15,415807,"PNC Park",31,77,"Clear","2 mph, In From RF",25914,19:08:00,"2:44","2015/09/15/chnmlb-pitmlb-2","R","mlb","Bob Webb","Att","F",104,"P","kpit","73","29.04","53","7:51 PM"
"56",2015-09-15,415806,"Oriole Park at Camden Yards",2,78,"Clear","2 mph, Out To CF",21260,19:07:00,"4:20","2015/09/15/bosmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","72","30.15","48","7:54 PM"
"57",2015-09-15,415819,"Citizens Bank Park",2681,80,"Clear","9 mph, In From LF",15325,19:06:00,"2:35","2015/09/15/wasmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","79","30.30","34","7:54 PM"
"58",2015-09-15,415812,"Progressive Field",5,80,"Clear","10 mph, Out To CF",10516,19:10:00,"2:34","2015/09/15/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","72","29.47","53","7:51 PM"
"59",2015-09-15,415813,"Citi Field",3289,80,"Clear","9 mph, Out To CF",25633,19:10:00,"3:16","2015/09/15/miamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","76","30.25","52","7:51 PM"
"60",2015-09-15,415814,"Tropicana Field",12,72,"Dome","0 mph, None",13539,19:10:00,"3:14","2015/09/15/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","78","30.09","84","7:53 PM"
"61",2015-09-15,415818,"Turner Field",16,74,"Partly Cloudy","6 mph, R To L",16399,19:12:00,"2:45","2015/09/15/tormlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","73","29.19","49","7:52 PM"
"62",2015-09-15,415811,"Globe Life Park in Arlington",13,87,"Partly Cloudy","11 mph, In From LF",26942,19:08:00,"3:46","2015/09/15/houmlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","85","29.36","57","7:53 PM"
"63",2015-09-15,415810,"Target Field",3312,83,"Partly Cloudy","21 mph, R To L",22963,19:11:00,"3:29","2015/09/15/detmlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","80","28.92","43","7:53 PM"
"64",2015-09-15,415815,"U.S. Cellular Field",4,78,"Clear","12 mph, R To L",12446,19:10:00,"3:31","2015/09/15/oakmlb-chamlb-1","R","mlb","Bob Rosenberg","Att","F",103,"P","kmdw","78","29.50","35","7:53 PM"
"65",2015-09-15,415817,"Miller Park",32,74,"Partly Cloudy","9 mph, R To L",30349,19:10:00,"3:14","2015/09/15/slnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","70","29.38","55","7:52 PM"
"66",2015-09-15,415816,"Chase Field",15,92,"Clear","7 mph, Out To RF",17531,18:40:00,"3:31","2015/09/15/sdnmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","93","28.60","30","6:51 PM"
"67",2015-09-15,415805,"Safeco Field",680,59,"Cloudy","1 mph, Varies",15365,19:10:00,"2:40","2015/09/15/anamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","60","29.79","60","7:53 PM"
"68",2015-09-15,415809,"Dodger Stadium",22,73,"Cloudy","7 mph, Out To CF",45311,19:10:00,"5:23","2015/09/15/colmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","72","29.04","78","7:33 PM"
"69",2015-09-15,415808,"AT&T Park",2395,61,"Cloudy","15 mph, Out To CF",41044,19:14:00,"4:02","2015/09/15/cinmlb-sfnmlb-1","R","mlb","Michael Duca","Att","F",104,"P","ksfo","60","29.91","78","7:56 PM"
"70",2015-09-16,415821,"Oriole Park at Camden Yards",2,80,"Clear","2 mph, Out To CF",22642,19:07:00,"2:51","2015/09/16/bosmlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P","kbwi","73","30.08","53","7:54 PM"
"71",2015-09-16,415822,"PNC Park",31,81,"Clear","2 mph, R To L",31945,19:11:00,"4:17","2015/09/16/chnmlb-pitmlb-1","R","mlb","Tony Krizmanich","Att","F",104,"P","kpit","75","28.95","46","7:51 PM"
"72",2015-09-16,415834,"Citizens Bank Park",2681,83,"Clear","1 mph, Out To CF",15753,19:07:00,"2:49","2015/09/16/wasmlb-phimlb-1","R","mlb","Jay Dunn","Att","F",104,"P","kphl","82","30.22","39","7:54 PM"
"73",2015-09-16,415827,"Progressive Field",5,75,"Clear","8 mph, In From RF",11103,19:10:00,"2:47","2015/09/16/kcamlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","73","29.38","55","7:51 PM"
"74",2015-09-16,415828,"Citi Field",3289,80,"Partly Cloudy","10 mph, Out To LF",25161,19:10:00,"2:46","2015/09/16/miamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","77","30.20","50","7:51 PM"
"75",2015-09-16,415829,"Tropicana Field",12,72,"Dome","0 mph, None",13299,19:11:00,"3:07","2015/09/16/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","80","30.04","81","7:53 PM"
"76",2015-09-16,415833,"Turner Field",16,75,"Cloudy","6 mph, R To L",15178,19:10:00,"3:08","2015/09/16/tormlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","73","29.14","51","7:52 PM"
"77",2015-09-16,415826,"Globe Life Park in Arlington",13,91,"Clear","11 mph, In From CF",34483,19:08:00,"2:41","2015/09/16/houmlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","87","29.34","48","7:53 PM"
"78",2015-09-16,415825,"Target Field",3312,79,"Overcast","13 mph, R To L",22509,20:06:00,"4:17 (:56 delay)","2015/09/16/detmlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","79","28.94","66","8:53 PM"
"79",2015-09-16,415830,"U.S. Cellular Field",4,79,"Clear","10 mph, In From RF",13005,19:10:00,"2:56","2015/09/16/oakmlb-chamlb-1","R","mlb","Bob Rosenberg","Att","F",103,"P","kmdw","78","29.42","42","7:53 PM"
"80",2015-09-16,415832,"Miller Park",32,77,"Clear","14 mph, In From RF",19827,19:11:00,"3:05","2015/09/16/slnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","71","29.30","63","7:52 PM"
"81",2015-09-16,415831,"Chase Field",15,96,"Partly Cloudy","9 mph, Varies",18767,18:40:00,"2:50","2015/09/16/sdnmlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","94","28.61","26","6:51 PM"
"82",2015-09-16,415820,"Safeco Field",680,66,"Clear","1 mph, L To R",16176,19:10:00,"2:40","2015/09/16/anamlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P","kbfi","67","29.80","45","7:53 PM"
"83",2015-09-16,415824,"Dodger Stadium",22,73,"Clear","5 mph, Out To RF",45906,19:10:00,"2:08","2015/09/16/colmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","71","29.12","61","7:53 PM"
"84",2015-09-16,415823,"AT&T Park",2395,66,"Overcast","11 mph, Out To CF",41383,19:15:00,"3:10","2015/09/16/cinmlb-sfnmlb-1","R","mlb","Michael Duca","Att","F",104,"P","ksfo","64","29.97","70","7:56 PM"
"85",2015-09-17,415837,"PNC Park",31,83,"Sunny","1 mph, In From RF",28228,12:38:00,"3:05","2015/09/17/chnmlb-pitmlb-1","R","mlb","Tony Krizmanich","Att","F",104,"P","kpit","80","28.89","42","12:51 PM"
"86",2015-09-17,415841,"U.S. Cellular Field",4,88,"Sunny","19 mph, R To L",12406,13:10:00,"2:46","2015/09/17/oakmlb-chamlb-1","R","mlb","Bob Rosenberg","Att","F",103,"P","kmdw","85","29.31","48","1:53 PM"
"87",2015-09-17,415840,"Nationals Park",3309,81,"Clear","3 mph, Out To LF",23606,19:05:00,"3:13","2015/09/17/miamlb-wasmlb-1","R","mlb","Benjamin Trittipoe","Att","F",104,"P","kdca","77","30.05","52","7:52 PM"
"88",2015-09-17,415836,"Tropicana Field",12,72,"Dome","0 mph, None",9617,19:10:00,"2:56","2015/09/17/balmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","77","29.85","94","7:23 PM"
"89",2015-09-17,415839,"Progressive Field",5,78,"Clear","6 mph, In From LF",13125,19:10:00,"3:20","2015/09/17/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","72","29.20","59","7:51 PM"
"90",2015-09-17,415843,"Turner Field",16,80,"Partly Cloudy","8 mph, R To L",19367,19:10:00,"2:36","2015/09/17/tormlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","77","28.96","52","7:52 PM"
"91",2015-09-17,415838,"Globe Life Park in Arlington",13,92,"Clear","13 mph, R To L",31122,19:09:00,"3:03","2015/09/17/houmlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","89","29.23","42","7:53 PM"
"92",2015-09-17,415835,"Target Field",3312,73,"Partly Cloudy","5 mph, Out To LF",18697,19:11:00,"3:56","2015/09/17/anamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","69","28.87","81","7:53 PM"
"93",2015-09-17,415842,"Miller Park",32,80,"Roof Closed","0 mph, None",23734,19:10:00,"2:51","2015/09/17/slnmlb-milmlb-1","R","mlb","Wayne Franke","Att","F",104,"P","kmke","70","29.11","84","7:52 PM"
"94",2015-09-18,415858,"Wrigley Field",17,75,"Cloudy","4 mph, L To R",40846,13:20:00,"3:26","2015/09/18/slnmlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","73","29.13","90","1:32 PM"
"95",2015-09-18,415851,"Nationals Park",3309,79,"Clear","8 mph, Out To LF",27495,19:05:00,"3:22","2015/09/18/miamlb-wasmlb-1","R","mlb","Benjamin Trittipoe","Att","F",104,"P","kdca","77","29.96","54","7:52 PM"
"96",2015-09-18,415847,"Rogers Centre",14,68,"Roof Closed","0 mph, None",47126,19:07:00,"2:32","2015/09/18/bosmlb-tormlb-1","R","mlb","Roger Lajoie","Att","F",103,"P","cytz","73","29.60","61","8:00 PM"
"97",2015-09-18,415850,"Comerica Park",2394,75,"Partly Cloudy","2 mph, R To L",32926,19:31:00,"4:09 (:23 delay)","2015/09/18/kcamlb-detmlb-1","R","mlb","Ron Kleinfelter","Att","F",103,"P","kdet","73","29.21","71","7:53 PM"
"98",2015-09-18,415846,"Tropicana Field",12,72,"Dome","0 mph, None",10697,19:10:00,"2:51","2015/09/18/balmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","80","29.75","79","7:53 PM"
"99",2015-09-18,415848,"Progressive Field",5,76,"Cloudy","5 mph, In From CF",16149,19:10:00,"2:46","2015/09/18/chamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","71","29.06","75","7:51 PM"
"100",2015-09-18,415852,"Citi Field",3289,76,"Clear","11 mph, Out To LF",43602,19:11:00,"2:56","2015/09/18/nyamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","74","29.96","66","7:51 PM"
"101",2015-09-18,415854,"Turner Field",16,80,"Clear","6 mph, R To L",22525,19:36:00,"2:58","2015/09/18/phimlb-atlmlb-1","R","mlb","Jack Wilkinson","Att","F",104,"P","katl","77","28.86","54","7:52 PM"
"102",2015-09-18,415857,"Globe Life Park in Arlington",13,92,"Partly Cloudy","10 mph, R To L",26727,19:08:00,"3:15","2015/09/18/seamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","89","29.18","40","7:53 PM"
"103",2015-09-19,415844,"Target Field",3312,63,"Sunny","8 mph, R To L",22878,12:11:00,"4:15","2015/09/19/anamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","65","29.21","50","12:53 PM"
"104",2015-09-18,415849,"Miller Park",32,74,"Roof Closed","0 mph, None",37158,19:10:00,"3:20","2015/09/18/cinmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","62","29.05","96","7:52 PM"
"105",2015-09-18,415853,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",27567,19:11:00,"3:13","2015/09/18/oakmlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P","khou","81","29.82","69","7:53 PM"
"106",2015-09-18,415856,"Coors Field",19,65,"Cloudy","7 mph, R To L",27303,18:41:00,"3:12","2015/09/18/sdnmlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","62","24.70","31","6:53 PM"
"107",2015-09-18,415855,"Dodger Stadium",22,81,"Clear","3 mph, Varies",49529,19:10:00,"2:48","2015/09/18/pitmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","80","28.96","50","7:53 PM"
"108",2015-09-18,415845,"AT&T Park",2395,65,"Clear","12 mph, Out To CF",41346,19:15:00,"2:56","2015/09/18/arimlb-sfnmlb-1","R","mlb","David Bush","Att","F",104,"P","ksfo","62","29.86","72","7:56 PM"
"109",2015-09-19,415859,"Target Field",3312,69,"Partly Cloudy","8 mph, R To L",33300,18:11:00,"2:56","2015/09/19/anamlb-minmlb-2","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","66","29.16","48","6:53 PM"
"110",2015-09-19,415873,"Wrigley Field",17,63,"Partly Cloudy","14 mph, L To R",40994,12:05:00,"3:11","2015/09/19/slnmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P","kord","66","29.30","54","12:51 PM"
"111",2015-09-19,415867,"Citi Field",3289,80,"Sunny","8 mph, Out To LF",43630,13:08:00,"3:11","2015/09/19/nyamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","78","29.91","58","1:51 PM"
"112",2015-09-19,415860,"AT&T Park",2395,82,"Sunny","6 mph, L To R",41206,13:05:00,"3:02","2015/09/19/arimlb-sfnmlb-1","R","mlb","David Bush","Att","F",104,"P","ksfo","76","29.83","54","1:56 PM"
