"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"52",2015-06-21,414698,"Chase Field",15,79,"Roof Closed","0 mph, None",35590,13:11:00,"2:30","2015/06/21/sdnmlb-arimlb-1","R","mlb","Rodney Johnson","Att","F",104,"P","kphx","104","28.65","16","1:51 PM"
"53",2015-06-21,414696,"Turner Field",16,93,"Partly Cloudy","8 mph, L To R",30268,17:08:00,"2:26","2015/06/21/nynmlb-atlmlb-1","R","mlb","Jack Wilkinson","Att","F",104,"P","katl","90","28.94","61","5:52 PM"
"54",2015-06-21,414699,"Dodger Stadium",22,79,"Sunny","9 mph, Out To RF",53509,17:08:00,"3:06","2015/06/21/sfnmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","82","29.06","42","5:53 PM"
"55",2015-06-22,414708,"Yankee Stadium",3313,86,"Partly Cloudy","4 mph, R To L",36883,19:09:00,"3:33","2015/06/22/phimlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","87","29.92","40","7:51 PM"
"56",2015-06-22,414704,"Progressive Field",5,74,"Cloudy","14 mph, Out To LF",15746,19:20:00,"3:27 (:10 delay)","2015/06/22/detmlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","80","29.04","74","7:51 PM"
"57",2015-06-22,414709,"Tropicana Field",12,72,"Dome","0 mph, None",10324,19:10:00,"3:28","2015/06/22/tormlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","88","30.07","63","7:53 PM"
"58",2015-06-22,414707,"Wrigley Field",17,82,"Overcast","14 mph, Out To LF",35147,19:05:00,"2:40 (:10 delay)","2015/06/22/lanmlb-chnmlb-1","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","82","29.01","76","7:51 PM"
"59",2015-06-22,414703,"Target Field",3312,80,"Partly Cloudy","19 mph, Varies",24094,19:09:00,"2:55","2015/06/22/chamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","75","28.92","50","7:53 PM"
"60",2015-06-22,414705,"Angel Stadium of Anaheim",1,77,"Partly Cloudy","8 mph, Out To CF",34153,19:07:00,"3:23","2015/06/22/houmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","70","29.85","71","7:53 PM"
"61",2015-06-22,414706,"Safeco Field",680,74,"Clear","1 mph, Varies",23588,19:10:00,"2:34","2015/06/22/kcamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","76","30.03","33","7:53 PM"
"62",2015-06-23,414711,"Nationals Park",3309,75,"Cloudy","7 mph, In From LF",28344,21:17:00,"2:52 (2:12 delay)","2015/06/23/atlmlb-wasmlb-1","R","mlb","Dave Matheson","Att","F",104,"P","kdca","77","29.92","84","9:52 PM"
"63",2015-06-23,414714,"PNC Park",31,78,"Partly Cloudy","9 mph, Out To CF",26949,19:09:00,"3:37","2015/06/23/cinmlb-pitmlb-1","R","mlb","Tony Krizmanich","Att","F",104,"P","kpit","77","28.70","48","7:51 PM"
"64",2015-06-23,414721,"Yankee Stadium",3313,81,"Overcast","7 mph, Out To CF",36198,20:26:00,"3:45 (1:21 delay)","2015/06/23/phimlb-nyamlb-1","R","mlb","Howie Karpin","Att","F",103,"P","klga","82","29.73","69","8:51 PM"
"65",2015-06-23,414712,"Fenway Park",3,82,"Cloudy","16 mph, Out To CF",36508,19:12:00,"3:08","2015/06/23/balmlb-bosmlb-1","R","mlb","Charlie Scoggins","Att","F",103,"P","kbos","80","29.66","69","7:54 PM"
"66",2015-06-23,414715,"Progressive Field",5,74,"Clear","8 mph, L To R",19156,19:11:00,"3:28","2015/06/23/detmlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","74","29.18","59","7:51 PM"
"67",2015-06-23,414723,"Marlins Park",4169,77,"Roof Closed","0 mph, None",21759,19:13:00,"2:45","2015/06/23/slnmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P","kmia","85","30.11","63","7:53 PM"
"68",2015-06-23,414724,"Tropicana Field",12,72,"Dome","0 mph, None",11474,19:10:00,"2:14","2015/06/23/tormlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","84","30.12","69","7:17 PM"
"69",2015-06-23,414718,"Wrigley Field",17,68,"Clear","8 mph, R To L",36799,19:07:00,"3:10","2015/06/23/lanmlb-chnmlb-1","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","76","29.37","46","7:51 PM"
"70",2015-06-23,414720,"Globe Life Park in Arlington",13,91,"Clear","9 mph, R To L",35889,19:09:00,"3:17","2015/06/23/oakmlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","89","29.44","52","7:53 PM"
"71",2015-06-23,414713,"Target Field",3312,79,"Partly Cloudy","9 mph, Out To CF",27349,19:10:00,"2:57","2015/06/23/chamlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","78","29.16","40","7:53 PM"
"72",2015-06-23,414719,"Miller Park",32,77,"Clear","8 mph, In From CF",25055,19:10:00,"2:53","2015/06/23/nynmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","69","29.34","58","7:52 PM"
"73",2015-06-23,414710,"Coors Field",19,83,"Cloudy","5 mph, Out To CF",30079,18:41:00,"2:51 (:38 delay)","2015/06/23/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","81","24.61","54","6:45 PM"
"74",2015-06-23,414716,"Angel Stadium of Anaheim",1,79,"Clear","9 mph, Out To LF",41208,19:09:00,"2:59","2015/06/23/houmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","71","29.80","70","7:53 PM"
"75",2015-06-23,414717,"Safeco Field",680,78,"Clear","2 mph, In From LF",17460,19:10:00,"2:23","2015/06/23/kcamlb-seamlb-1","R","mlb","Dan Peterson","Att","F",103,"P","kbfi","75","30.01","28","7:53 PM"
"76",2015-06-23,414722,"AT&T Park",2395,63,"Partly Cloudy","17 mph, Out To CF",42067,19:17:00,"4:03","2015/06/23/sdnmlb-sfnmlb-1","R","mlb","Michael Duca","Att","F",104,"P","ksfo","62","29.93","60","7:56 PM"
"77",2015-06-24,414730,"Progressive Field",5,74,"Partly Cloudy","7 mph, Out To CF",20780,12:10:00,"3:06","2015/06/24/detmlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","75","29.34","44","12:51 PM"
"78",2015-06-24,414739,"Tropicana Field",12,72,"Dome","0 mph, None",18469,12:10:00,"3:39","2015/06/24/tormlb-tbamlb-1","R","mlb","Tim Clodjeaux","Att","F",103,"P","kpie","82","30.16","71","12:53 PM"
"79",2015-06-24,414736,"Yankee Stadium",3313,80,"Sunny","11 mph, Out To RF",45877,13:07:00,"3:10","2015/06/24/phimlb-nyamlb-1","R","mlb","Howie Karpin","Att","F",103,"P","klga","80","29.96","39","1:51 PM"
"80",2015-06-24,414728,"Target Field",3312,74,"Cloudy","6 mph, R To L",28854,12:10:00,"2:19","2015/06/24/chamlb-minmlb-1","R","mlb","Kyle Traynor","Att","F",103,"P","kmsp","76","29.17","48","12:53 PM"
"81",2015-06-24,414731,"Angel Stadium of Anaheim",1,79,"Sunny","6 mph, Out To RF",33543,12:37:00,"4:31","2015/06/24/houmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","76","29.85","62","12:53 PM"
"82",2015-06-24,414726,"Nationals Park",3309,85,"Clear","9 mph, L To R",36141,19:05:00,"3:10","2015/06/24/atlmlb-wasmlb-1","R","mlb","Dave Matheson","Att","F",104,"P","kdca","83","30.03","41","7:52 PM"
"83",2015-06-24,414729,"PNC Park",31,77,"Partly Cloudy","7 mph, R To L",37659,19:08:00,"3:09","2015/06/24/cinmlb-pitmlb-1","R","mlb","Bob Webb","Att","F",104,"P","kpit","76","28.81","46","7:51 PM"
"84",2015-06-24,414727,"Fenway Park",3,81,"Partly Cloudy","15 mph, L To R",37762,19:10:00,"2:38","2015/06/24/balmlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","79","29.91","34","7:54 PM"
"85",2015-06-24,414738,"Marlins Park",4169,77,"Roof Closed","0 mph, None",18492,19:11:00,"2:31","2015/06/24/slnmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P","kmia","85","30.08","63","7:53 PM"
"86",2015-06-24,414733,"Wrigley Field",17,73,"Overcast","4 mph, In From RF",36653,19:11:00,"3:12","2015/06/24/lanmlb-chnmlb-1","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","72","29.32","68","7:51 PM"
"87",2015-06-24,414735,"Globe Life Park in Arlington",13,93,"Clear","10 mph, R To L",34216,19:07:00,"2:46","2015/06/24/oakmlb-texmlb-1","R","mlb","Will Rudd","Att","F",103,"P","kdfw","89","29.41","43","7:53 PM"
"88",2015-06-24,414734,"Miller Park",32,76,"Overcast","12 mph, In From RF",22017,19:10:00,"2:13","2015/06/24/nynmlb-milmlb-1","R","mlb","Wayne Franke","Att","F",104,"P","kmke","72","29.29","64","7:52 PM"
"89",2015-06-24,414725,"Coors Field",19,63,"Overcast","9 mph, Out To CF",30367,19:26:00,"3:55 (:46 delay)","2015/06/24/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","69","24.74","49","7:53 PM"
"90",2015-06-24,414732,"Safeco Field",680,76,"Partly Cloudy","2 mph, Out To RF",23392,19:10:00,"2:47","2015/06/24/kcamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","76","30.05","38","7:53 PM"
"91",2015-06-24,414737,"AT&T Park",2395,63,"Clear","14 mph, Out To CF",41744,19:15:00,"2:36","2015/06/24/sdnmlb-sfnmlb-1","R","mlb","Michael Duca","Att","F",104,"P","ksfo","61","29.88","67","7:56 PM"
"92",2015-06-25,414743,"Comerica Park",2394,70,"Overcast","3 mph, In From CF",40355,13:08:00,"3:53","2015/06/25/chamlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P","kdet","74","29.33","57","1:53 PM"
"93",2015-06-25,414742,"Fenway Park",3,78,"Partly Cloudy","7 mph, Out To CF",37706,13:35:00,"3:06","2015/06/25/balmlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","80","29.94","38","1:54 PM"
"94",2015-06-25,414748,"Globe Life Park in Arlington",13,90,"Sunny","8 mph, R To L",29251,13:09:00,"2:57","2015/06/25/oakmlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","93","29.41","42","1:53 PM"
"95",2015-06-25,414747,"Miller Park",32,69,"Cloudy","1 mph, Out To RF",33354,13:10:00,"2:46","2015/06/25/nynmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","66","29.23","78","1:32 PM"
"96",2015-06-25,414745,"Wrigley Field",17,73,"Overcast","9 mph, R To L",41498,13:22:00,"2:57","2015/06/25/lanmlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","79","29.23","62","1:51 PM"
"97",2015-06-25,414740,"Coors Field",19,80,"Sunny","5 mph, Out To CF",30568,13:11:00,"3:30","2015/06/25/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","84","24.69","29","1:53 PM"
"98",2015-06-25,414749,"AT&T Park",2395,71,"Sunny","11 mph, Out To RF",41533,12:45:00,"3:11","2015/06/25/sdnmlb-sfnmlb-1","R","mlb","David Bush","Att","F",104,"P","ksfo","74","29.90","64","12:56 PM"
"99",2015-06-25,414741,"Nationals Park",3309,85,"Overcast","8 mph, R To L",37874,16:05:00,"2:36","2015/06/25/atlmlb-wasmlb-1","R","mlb","Dave Matheson","Att","F",104,"P","kdca","85","29.96","49","4:52 PM"
"100",2015-06-25,414744,"PNC Park",31,65,"Overcast","4 mph, Out To RF",35015,20:01:00,"4:41 (:56 delay)","2015/06/25/cinmlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P","kpit","66","28.70","90","8:51 PM"
"101",2015-06-25,414750,"Marlins Park",4169,78,"Roof Closed","0 mph, None",20733,19:10:00,"2:47","2015/06/25/slnmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P","kmia","83","30.07","69","7:53 PM"
"102",2015-06-25,414746,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",28643,19:12:00,"2:29","2015/06/25/nyamlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P","khou","85","29.96","72","7:53 PM"
"103",2015-06-26,414752,"PNC Park",31,77,"Cloudy","5 mph, In From LF",34220,19:08:00,"3:10","2015/06/26/atlmlb-pitmlb-1","R","mlb","Tony Krizmanich","Att","F",104,"P","kpit","76","28.70","60","7:51 PM"
"104",2015-06-26,414757,"Oriole Park at Camden Yards",2,76,"Partly Cloudy","3 mph, R To L",31112,19:08:00,"2:47","2015/06/26/clemlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P","kbwi","75","29.83","71","7:54 PM"
"105",2015-06-26,414765,"Citizens Bank Park",2681,78,"Partly Cloudy","1 mph, R To L",22292,19:05:00,"2:38","2015/06/26/wasmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","78","29.99","66","7:54 PM"
"106",2015-06-26,414764,"Rogers Centre",14,68,"Clear","3 mph, In From RF",25821,19:07:00,"2:26","2015/06/26/texmlb-tormlb-1","R","mlb","Marie-Claude Pelland-Marcotte","Att","F",103,"P","cytz","68","29.80","49","8:00 PM"
"107",2015-06-26,414754,"Comerica Park",2394,73,"Cloudy","7 mph, L To R",38455,19:08:00,"2:47","2015/06/26/chamlb-detmlb-1","R","mlb","Ron Kleinfelter","Att","F",103,"P","kdet","70","29.35","65","7:53 PM"
"108",2015-06-26,414753,"Tropicana Field",12,72,"Dome","0 mph, None",17508,19:10:00,"3:23","2015/06/26/bosmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P","kpie","87","30.03","65","7:53 PM"
"109",2015-06-26,414756,"Citi Field",3289,77,"Partly Cloudy","7 mph, In From RF",28109,19:11:00,"2:24","2015/06/26/cinmlb-nynmlb-1","R","mlb","Jordan Sprechman","Att","F",104,"P","klga","73","30.00","66","7:51 PM"
"110",2015-06-26,414760,"Marlins Park",4169,78,"Roof Closed","0 mph, None",21957,19:12:00,"2:38","2015/06/26/lanmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P","kmia","86","30.06","70","7:53 PM"
"111",2015-06-26,414761,"Miller Park",32,72,"Roof Closed","0 mph, None",33296,19:10:00,"2:49","2015/06/26/minmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","59","29.27","78","7:52 PM"
"112",2015-06-26,414762,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",37748,19:12:00,"3:08","2015/06/26/nyamlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P","khou","87","29.89","61","7:53 PM"
