"","game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw","airport_code","temperature_wunder","pressure","humidity","time_weather"
"16",2016-05-31,447642,"Angel Stadium of Anaheim",1,69,"Clear","8 mph, Out To RF",35125,19:07:00,"3:19","2016/05/31/detmlb-anamlb-1","R","mlb","Mel Franks","Att","F",103,"P","ksna","63","29.80","77","7:29 PM"
"17",2016-05-31,447645,"Oakland Coliseum",10,72,"Clear","9 mph, Out To LF",12767,19:07:00,"3:14","2016/05/31/minmlb-oakmlb-1","R","mlb","Chris Thoms","Att","F",103,"P","koak","69","29.80","53","7:53 PM"
"18",2016-06-01,447656,"Citi Field",3289,79,"Partly Cloudy","13 mph, In From CF",34160,13:10:00,"4:41","2016/06/01/chamlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P","klga","79","30.07","42","1:51 PM"
"19",2016-06-01,447665,"Miller Park",32,76,"Cloudy","8 mph, Out To CF",24050,12:41:00,"2:20","2016/06/01/slnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","74","29.18","64","12:52 PM"
"20",2016-06-01,447660,"Oakland Coliseum",10,69,"Sunny","10 mph, Out To LF",11345,12:37:00,"2:33","2016/06/01/minmlb-oakmlb-1","R","mlb","Michael Duca","Att","F",103,"P","koak","69","29.89","57","12:53 PM"
"21",2016-06-01,447667,"Progressive Field",5,72,"Partly Cloudy","13 mph, In From RF",10524,18:11:00,"3:30","2016/06/01/texmlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","81","29.09","47","6:51 PM"
"22",2016-06-01,447655,"Oriole Park at Camden Yards",2,82,"Clear","8 mph, R To L",20750,19:07:00,"3:58","2016/06/01/bosmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","78","29.88","60","7:54 PM"
"23",2016-06-01,447658,"Angel Stadium of Anaheim",1,74,"Sunny","9 mph, Out To CF",35053,16:08:00,"2:55","2016/06/01/detmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P","ksna","66","29.84","73","4:21 PM"
"24",2016-06-01,447668,"Citizens Bank Park",2681,78,"Cloudy","8 mph, Out To CF",19052,19:08:00,"2:45","2016/06/01/wasmlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P","kphl","78","30.06","64","7:54 PM"
"25",2016-06-01,447661,"Rogers Centre",14,62,"Clear","14 mph, R To L",39512,19:07:00,"2:57","2016/06/01/nyamlb-tormlb-1","R","mlb","Marie-Claude Pelland-Marcotte","Att","F",103,"P","cytz","61","29.74","77","8:00 PM"
"26",2016-06-01,447662,"Marlins Park",4169,76,"Roof Closed","0 mph, None",17018,19:11:00,"2:52","2016/06/01/pitmlb-miamlb-1","R","mlb","Brennan McDonald","Att","F",104,"P","kmia","83","29.97","69","7:53 PM"
"27",2016-06-01,447663,"Turner Field",16,80,"Cloudy","8 mph, Out To CF",15107,19:10:00,"3:38","2016/06/01/sfnmlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","77","28.92","66","7:52 PM"
"28",2016-06-01,447659,"Wrigley Field",17,73,"Partly Cloudy","5 mph, L To R",36426,19:10:00,"2:29","2016/06/01/lanmlb-chnmlb-1","R","mlb","Bob Rosenberg","Att","F",104,"P","kord","75","29.20","53","7:51 PM"
"29",2016-06-01,447654,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",22642,19:10:00,"3:43","2016/06/01/arimlb-houmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","khou","77","29.79","94","7:19 PM"
"30",2016-06-01,447666,"Kauffman Stadium",7,81,"Partly Cloudy","5 mph, L To R",30554,19:15:00,"2:45","2016/06/01/tbamlb-kcamlb-1","R","mlb","Max Utsler","Att","F",103,"P","kmci","75","28.90","51","7:53 PM"
"31",2016-06-01,447657,"Coors Field",19,72,"Partly Cloudy","5 mph, L To R",23612,18:41:00,"2:50","2016/06/01/cinmlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P","kden","66","24.61","54","6:53 PM"
"32",2016-06-01,447664,"Petco Park",2680,67,"Cloudy","7 mph, L To R",20557,19:11:00,"3:20","2016/06/01/seamlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","65","29.92","73","7:51 PM"
"33",2016-06-02,447676,"Turner Field",16,81,"Partly Cloudy","3 mph, Out To LF",15983,12:10:00,"2:49","2016/06/02/sfnmlb-atlmlb-1","R","mlb","Mike Stamus","Att","F",104,"P","katl","86","29.00","49","12:52 PM"
"34",2016-06-02,447669,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",21764,13:11:00,"2:36","2016/06/02/arimlb-houmlb-1","R","mlb","Rick Blount","Att","F",103,"P","khou","76","29.85","87","1:53 PM"
"35",2016-06-02,447673,"Wrigley Field",17,78,"Sunny","9 mph, Out To RF",37422,13:20:00,"2:25","2016/06/02/lanmlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","76","29.30","40","1:51 PM"
"36",2016-06-02,447670,"Oriole Park at Camden Yards",2,75,"Partly Cloudy","3 mph, L To R",21534,19:07:00,"2:57","2016/06/02/bosmlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","74","29.87","76","7:54 PM"
"37",2016-06-02,447674,"Citizens Bank Park",2681,79,"Cloudy","9 mph, L To R",22890,19:07:00,"3:14","2016/06/02/milmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","74","30.03","66","7:54 PM"
"38",2016-06-02,447672,"Progressive Field",5,73,"Partly Cloudy","4 mph, In From RF",11131,19:10:00,"2:54","2016/06/02/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","78","29.13","46","7:51 PM"
"39",2016-06-02,447675,"Marlins Park",4169,76,"Roof Closed","0 mph, None",19907,19:11:00,"3:54","2016/06/02/pitmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P","kmia","83","30.01","72","7:53 PM"
"40",2016-06-02,447678,"Target Field",3312,72,"Clear","3 mph, Out To CF",20193,19:11:00,"2:44","2016/06/02/tbamlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","72","29.10","41","7:53 PM"
"41",2016-06-02,447671,"Coors Field",19,81,"Partly Cloudy","5 mph, Out To LF",28080,18:40:00,"2:44","2016/06/02/cinmlb-colmlb-1","R","mlb","Dave Plati","Att","F",104,"P","kden","71","24.63","53","6:53 PM"
"42",2016-06-02,447677,"Petco Park",2680,76,"Clear","10 mph, Out To RF",22588,18:10:00,"3:50","2016/06/02/seamlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","68","29.90","76","6:51 PM"
"43",2016-06-03,447679,"Wrigley Field",17,72,"Sunny","9 mph, Varies",38813,13:21:00,"3:00","2016/06/03/arimlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","81","29.32","36","1:51 PM"
"44",2016-06-03,447684,"PNC Park",31,89,"Partly Cloudy","4 mph, Out To LF",27643,19:09:00,"3:17","2016/06/03/anamlb-pitmlb-1","R","mlb","Tony Krizmanich","Att","F",104,"P","kpit","80","28.74","48","7:51 PM"
"45",2016-06-03,447685,"Citizens Bank Park",2681,73,"Cloudy","5 mph, R To L",20138,19:08:00,"3:03","2016/06/03/milmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","73","30.02","79","7:54 PM"
"46",2016-06-03,447687,"Oriole Park at Camden Yards",2,74,"Overcast","3 mph, Out To LF",25220,19:08:00,"3:00","2016/06/03/nyamlb-balmlb-1","R","mlb","Mark Jacobson","Att","F",103,"P","kbwi","73","29.85","88","7:49 PM"
"47",2016-06-03,447681,"Comerica Park",2394,79,"Partly Cloudy","6 mph, L To R",31184,19:10:00,"3:22","2016/06/03/chamlb-detmlb-1","R","mlb","Ron Kleinfelter","Att","F",103,"P","kdet","76","29.34","43","7:53 PM"
"48",2016-06-03,447683,"Progressive Field",5,73,"Partly Cloudy","5 mph, In From CF",24753,19:11:00,"2:25","2016/06/03/kcamlb-clemlb-1","R","mlb","Adam Liberman","Att","F",103,"P","kcle","75","29.20","40","7:51 PM"
"49",2016-06-03,447686,"Marlins Park",4169,76,"Roof Closed","0 mph, None",22269,19:11:00,"2:55","2016/06/03/nynmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P","kmia","82","30.01","79","7:53 PM"
"50",2016-06-03,447692,"Fenway Park",3,67,"Partly Cloudy","6 mph, R To L",37129,19:10:00,"3:10","2016/06/03/tormlb-bosmlb-1","R","mlb","Charlie Scoggins","Att","F",103,"P","kbos","69","29.97","73","7:54 PM"
"51",2016-06-03,447693,"Great American Ball Park",2602,81,"Partly Cloudy","6 mph, Out To CF",27258,19:10:00,"2:55","2016/06/03/wasmlb-cinmlb-1","R","mlb","Mike Cameron","Att","F",104,"P","kluk","76","29.48","74","7:53 PM"
"52",2016-06-03,447690,"Globe Life Park in Arlington",13,78,"Cloudy","11 mph, In From RF",32395,19:07:00,"2:52","2016/06/03/seamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","75","29.24","84","7:53 PM"
"53",2016-06-03,447688,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",26458,19:10:00,"2:59","2016/06/03/oakmlb-houmlb-1","R","mlb","Rick Blount","Att","F",103,"P","khou","77","29.79","79","7:53 PM"
"54",2016-06-03,447691,"Target Field",3312,67,"Overcast","13 mph, R To L",21134,19:11:00,"3:03","2016/06/03/tbamlb-minmlb-1","R","mlb","Gregg Wong","Att","F",103,"P","kmsp","68","28.97","70","7:53 PM"
"55",2016-06-03,447689,"Busch Stadium",2889,74,"Drizzle","5 mph, R To L",43560,19:17:00,"3:11","2016/06/03/sfnmlb-slnmlb-1","R","mlb","Jeff Durbin","Att","F",104,"P","kstl","74","29.39","64","7:51 PM"
"56",2016-06-03,447680,"Dodger Stadium",22,77,"Clear","8 mph, Out To RF",46366,19:11:00,"2:42","2016/06/03/atlmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","82","29.07","39","7:53 PM"
"57",2016-06-03,447682,"Petco Park",2680,68,"Clear","9 mph, L To R",21588,19:41:00,"2:26","2016/06/03/colmlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","66","29.90","75","7:51 PM"
"58",2016-06-04,447694,"Wrigley Field",17,68,"Rain","9 mph, Out To LF",40415,13:23:00,"2:46","2016/06/04/arimlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","66","29.09","94","1:48 PM"
"59",2016-06-04,447700,"Citizens Bank Park",2681,83,"Cloudy","3 mph, Out To RF",25177,15:07:00,"3:25","2016/06/04/milmlb-phimlb-1","R","mlb","Jay Dunn","Att","F",104,"P","kphl","82","29.93","56","3:54 PM"
"60",2016-06-04,447699,"PNC Park",31,81,"Cloudy","4 mph, Out To CF",31505,16:07:00,"3:00","2016/06/04/anamlb-pitmlb-1","R","mlb","Bob Webb","Att","F",104,"P","kpit","80","28.61","52","4:51 PM"
"61",2016-06-04,447707,"Fenway Park",3,64,"Cloudy","10 mph, In From RF",37762,16:05:00,"3:08","2016/06/04/tormlb-bosmlb-1","R","mlb","Bob Ellis","Att","F",103,"P","kbos","64","29.92","84","4:54 PM"
"62",2016-06-04,447696,"Comerica Park",2394,77,"Cloudy","2 mph, In From CF",32916,16:10:00,"3:09","2016/06/04/chamlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P","kdet","74","29.16","55","4:53 PM"
"63",2016-06-04,447701,"Marlins Park",4169,77,"Roof Closed","0 mph, None",24668,16:11:00,"3:39","2016/06/04/nynmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P","kmia","87","29.94","63","4:53 PM"
"64",2016-06-04,447703,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",37223,15:10:00,"4:07","2016/06/04/oakmlb-houmlb-1","R","mlb","Rick Blount","Att","F",103,"P","khou","78","29.75","74","3:53 PM"
"65",2016-06-04,447706,"Target Field",3312,69,"Partly Cloudy","13 mph, L To R",26613,15:10:00,"3:10 (1:10 delay)","2016/06/04/tbamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","73","28.86","59","3:53 PM"
"66",2016-06-04,447708,"Great American Ball Park",2602,77,"Overcast","4 mph, Varies",25365,16:10:00,"2:38 (1:25 delay)","2016/06/04/wasmlb-cinmlb-1","R","mlb","Mike Cameron","Att","F",104,"P","kluk","77","29.29","84","4:53 PM"
"67",2016-06-04,447698,"Progressive Field",5,72,"Overcast","6 mph, Out To LF",23258,19:47:00,"2:48 (:32 delay)","2016/06/04/kcamlb-clemlb-1","R","mlb","Bob Maver","Att","F",103,"P","kcle","72","28.99","76","7:51 PM"
"68",2016-06-04,447702,"Oriole Park at Camden Yards",2,79,"Partly Cloudy","5 mph, R To L",33170,19:18:00,"3:25","2016/06/04/nyamlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","77","29.75","71","7:54 PM"
"69",2016-06-04,447704,"Busch Stadium",2889,78,"Partly Cloudy","4 mph, Out To RF",45453,18:15:00,"2:39","2016/06/04/sfnmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P","kstl","80","29.19","52","6:51 PM"
"70",2016-06-04,447705,"Globe Life Park in Arlington",13,82,"Partly Cloudy","10 mph, L To R",34317,20:07:00,"3:09","2016/06/04/seamlb-texmlb-1","R","mlb","Lary Bump","Att","F",103,"P","kdfw","80","29.26","54","8:53 PM"
"71",2016-06-04,447695,"Dodger Stadium",22,75,"Clear","7 mph, Out To RF",47126,19:10:00,"3:27","2016/06/04/atlmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","77","29.07","40","7:53 PM"
"72",2016-06-04,447697,"Petco Park",2680,70,"Clear","9 mph, L To R",25503,19:11:00,"3:00","2016/06/04/colmlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","67","29.90","76","7:51 PM"
"73",2016-06-05,447711,"Comerica Park",2394,70,"Cloudy","14 mph, Out To LF",29086,13:17:00,"3:09 (:07 delay)","2016/06/05/chamlb-detmlb-1","R","mlb","Dan Marowski","Att","F",103,"P","kdet","68","28.88","78","1:35 PM"
"74",2016-06-05,447713,"Progressive Field",5,78,"Partly Cloudy","13 mph, Out To RF",16747,13:10:00,"2:21 (3:10 delay)","2016/06/05/kcamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P","kcle","82","28.76","45","1:51 PM"
"75",2016-06-05,447716,"Marlins Park",4169,76,"Roof Closed","0 mph, None",28196,13:11:00,"2:17","2016/06/05/nynmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P","kmia","89","29.92","67","1:53 PM"
"76",2016-06-05,447723,"Great American Ball Park",2602,78,"Partly Cloudy","14 mph, Out To LF",21422,13:10:00,"3:27","2016/06/05/wasmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P","kluk","79","29.18","60","1:53 PM"
"77",2016-06-05,447714,"PNC Park",31,70,"Cloudy","8 mph, In From CF",27754,13:37:00,"3:08","2016/06/05/anamlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P","kpit","71","28.42","73","1:51 PM"
"78",2016-06-05,447715,"Citizens Bank Park",2681,78,"Cloudy","10 mph, Out To CF",24259,13:40:00,"3:05","2016/06/05/milmlb-phimlb-1","R","mlb","Jay Dunn","Att","F",104,"P","kphl","81","29.69","65","1:54 PM"
"79",2016-06-05,447717,"Oriole Park at Camden Yards",2,80,"Cloudy","11 mph, Out To CF",28807,13:38:00,"3:26 (1:37 delay)","2016/06/05/nyamlb-balmlb-1","R","mlb","Ryan Eigenbrode","Att","F",103,"P","kbwi","81","29.53","69","1:39 PM"
"80",2016-06-05,447722,"Fenway Park",3,62,"Cloudy","13 mph, In From RF",35823,13:36:00,"2:44","2016/06/05/tormlb-bosmlb-1","R","mlb","Mike Shalin","Att","F",103,"P","kbos","63","29.84","93","1:54 PM"
"81",2016-06-05,447718,"Minute Maid Park",2392,73,"Roof Closed","0 mph, None",30817,13:10:00,"3:05","2016/06/05/oakmlb-houmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","khou","77","29.77","79","1:53 PM"
"82",2016-06-05,447721,"Target Field",3312,78,"Partly Cloudy","21 mph, R To L",25510,13:12:00,"3:19","2016/06/05/tbamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","80","28.78","32","1:53 PM"
"83",2016-06-05,447709,"Wrigley Field",17,73,"Partly Cloudy","15 mph, Out To RF",41596,13:20:00,"3:00","2016/06/05/arimlb-chnmlb-1","R","mlb","Don Friske","Att","F",104,"P","kord","75","28.97","48","1:51 PM"
"84",2016-06-05,447720,"Globe Life Park in Arlington",13,86,"Sunny","17 mph, L To R",37616,14:08:00,"2:30","2016/06/05/seamlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","89","29.26","27","2:53 PM"
"85",2016-06-05,447710,"Dodger Stadium",22,72,"Partly Cloudy","6 mph, Out To RF",47950,13:11:00,"3:17","2016/06/05/atlmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","77","29.03","48","1:53 PM"
"86",2016-06-05,447719,"Busch Stadium",2889,78,"Clear","14 mph, Out To RF",44907,19:10:00,"3:05","2016/06/05/sfnmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P","kstl","77","29.24","45","7:51 PM"
"87",2016-06-05,447712,"Petco Park",2680,69,"Partly Cloudy","13 mph, L To R",26206,18:11:00,"2:56","2016/06/05/colmlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","66","29.84","73","6:51 PM"
"88",2016-06-06,447725,"Citizens Bank Park",2681,82,"Partly Cloudy","13 mph, L To R",22162,19:10:00,"3:05","2016/06/06/chnmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P","kphl","81","29.66","45","7:54 PM"
"89",2016-06-06,447729,"Oriole Park at Camden Yards",2,83,"Partly Cloudy","4 mph, Out To CF",14878,19:08:00,"2:37","2016/06/06/kcamlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","80","29.52","50","7:54 PM"
"90",2016-06-06,447730,"Yankee Stadium",3313,81,"Clear","12 mph, R To L",34648,19:10:00,"2:35","2016/06/06/anamlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","84","29.62","37","7:51 PM"
"91",2016-06-07,447731,"PNC Park",31,65,"Cloudy","11 mph, Out To CF",26605,19:24:00,"2:48","2016/06/07/nynmlb-pitmlb-2","R","mlb","Bob Webb","Att","F",104,"P","kpit","65","28.47","54","7:51 PM"
"92",2016-06-06,447733,"Comerica Park",2394,75,"Cloudy","14 mph, Out To LF",29771,19:10:00,"2:57","2016/06/06/tormlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P","kdet","73","28.91","37","7:53 PM"
"93",2016-06-06,447728,"Globe Life Park in Arlington",13,86,"Clear","9 mph, L To R",30021,19:07:00,"3:08","2016/06/06/houmlb-texmlb-1","R","mlb","Greg Porzucek","Att","F",103,"P","kdfw","85","29.20","37","7:53 PM"
"94",2016-06-06,447732,"Chase Field",15,81,"Roof Closed","0 mph, None",17176,18:39:00,"3:30","2016/06/06/tbamlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","107","28.40","5","6:51 PM"
"95",2016-06-06,447724,"Petco Park",2680,69,"Clear","12 mph, Out To RF",20203,19:11:00,"2:57","2016/06/06/atlmlb-sdnmlb-1","R","mlb","Jack Murray","Att","F",104,"P","ksan","66","29.84","68","7:51 PM"
"96",2016-06-06,447726,"Safeco Field",680,80,"Clear","4 mph, In From LF",15824,19:10:00,"2:30","2016/06/06/clemlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P","kbfi","80","29.81","35","7:53 PM"
"97",2016-06-06,447727,"Dodger Stadium",22,67,"Clear","8 mph, Out To RF",38964,19:11:00,"2:26","2016/06/06/colmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P","kbur","66","28.99","68","7:53 PM"
"98",2016-06-07,447743,"PNC Park",31,65,"Partly Cloudy","17 mph, Out To CF",NA,16:08:00,"2:40","2016/06/07/nynmlb-pitmlb-1","R","mlb","Bob Webb","Batters faced","F",104,"P","kpit","66","28.43","59","4:51 PM"
"99",2016-06-07,447736,"Citizens Bank Park",2681,72,"Cloudy","8 mph, Out To RF",27381,19:07:00,"2:45","2016/06/07/chnmlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P","kphl","77","29.53","45","7:54 PM"
"100",2016-06-07,447740,"Oriole Park at Camden Yards",2,80,"Partly Cloudy","5 mph, L To R",28110,19:08:00,"2:44","2016/06/07/kcamlb-balmlb-1","R","mlb","Jim Henneman","Att","F",103,"P","kbwi","75","29.42","46","7:54 PM"
"101",2016-06-07,447741,"Yankee Stadium",3313,75,"Partly Cloudy","11 mph, Out To RF",31034,19:09:00,"2:35","2016/06/07/anamlb-nyamlb-1","R","mlb","Jordan Sprechman","Att","F",103,"P","klga","75","29.46","46","7:51 PM"
"102",2016-06-07,447745,"Great American Ball Park",2602,72,"Clear","11 mph, L To R",24182,19:11:00,"2:55","2016/06/07/slnmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P","kluk","71","29.31","45","7:53 PM"
"103",2016-06-07,447747,"Comerica Park",2394,64,"Partly Cloudy","4 mph, Out To CF",30745,19:10:00,"3:07","2016/06/07/tormlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P","kdet","63","29.10","54","7:53 PM"
"104",2016-06-07,447739,"Globe Life Park in Arlington",13,91,"Clear","4 mph, L To R",32189,19:06:00,"2:48","2016/06/07/houmlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P","kdfw","86","29.23","37","7:53 PM"
"105",2016-06-07,447742,"Target Field",3312,70,"Partly Cloudy","13 mph, L To R",19020,19:11:00,"3:18","2016/06/07/miamlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P","kmsp","70","29.00","36","7:53 PM"
"106",2016-06-07,447744,"Miller Park",32,69,"Roof Closed","0 mph, None",19283,19:10:00,"2:28","2016/06/07/oakmlb-milmlb-1","R","mlb","Tim O'Driscoll","Att","F",104,"P","kmke","57","29.13","81","7:52 PM"
"107",2016-06-07,447748,"U.S. Cellular Field",4,60,"Partly Cloudy","2 mph, L To R",18812,19:11:00,"3:55","2016/06/07/wasmlb-chamlb-1","R","mlb","Allan Spear","Att","F",103,"P","kmdw","61","29.22","67","7:53 PM"
"108",2016-06-07,447746,"Chase Field",15,78,"Roof Closed","0 mph, None",17964,18:40:00,"2:15","2016/06/07/tbamlb-arimlb-1","R","mlb","Gary Rausch","Att","F",104,"P","kphx","103","28.49","6","6:51 PM"
"109",2016-06-07,447734,"Petco Park",2680,67,"Partly Cloudy","8 mph, L To R",22198,19:10:00,"2:48","2016/06/07/atlmlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P","ksan","66","29.88","70","7:51 PM"
"110",2016-06-07,447737,"Safeco Field",680,76,"Cloudy","2 mph, In From RF",16944,19:10:00,"2:38","2016/06/07/clemlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P","kbfi","76","29.74","33","7:53 PM"
"111",2016-06-07,447738,"Dodger Stadium",22,67,"Clear","9 mph, L To R",40525,19:10:00,"3:17","2016/06/07/colmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P","kbur","67","29.04","68","7:53 PM"
